sentiment,headline,url
-0.9954124689102172,Trump ... powerful',https://edition.cnn.com/2018/01/02/politics/donald-trump-north-korea-nuclear/index.html
0.9955284595489502,FDA ... criticism,https://edition.cnn.com/2018/01/04/health/fda-food-guidance-criticism/index.html
0.9969660639762878,Steve ... right,https://edition.cnn.com/2018/01/03/opinions/steve-bannon-may-just-be-right-louis/index.html
-0.9332955479621888,Trump ... House,https://edition.cnn.com/2018/01/04/opinions/white-house-residence-eccentricities-kate-brower-opinion/index.html
-0.9982962012290956,Sessions ... pot,https://edition.cnn.com/2018/01/04/politics/jeff-sessions-cole-memo/index.html
0.9899458885192872,America's ... poor,https://edition.cnn.com/2018/01/04/opinions/winter-weather-heating-assistance-opinion-wolfe/index.html
-0.9978430867195128,Egypt ... says,https://edition.cnn.com/2018/01/03/middleeast/egypt-military-courts-executions/index.html
0.9931750893592834,These ... highest,https://edition.cnn.com/2018/01/04/health/infant-mortality-by-state-study/index.html
-0.9984447956085204,Manafort ... authority,https://edition.cnn.com/2018/01/03/politics/manafort-lawsuit-robert-mueller-authority/index.html
-0.9991867542266846,GOP ... Bannon,https://edition.cnn.com/2018/01/04/politics/bannon-house-senate-intelligence/index.html
0.9864290356636048,'Bomb ... winter,https://edition.cnn.com/2018/01/03/weather/bomb-cyclone-bombogenesis-winter-weather-trnd/index.html
0.981494665145874,Deadly ... Europe,https://edition.cnn.com/2018/01/04/weather/storm-eleanor-europe-weather-intl/index.html
-0.9743310809135436,Trump's ... authority,https://edition.cnn.com/2018/01/03/politics/trump-nuclear-authority/index.html
-0.9962558746337892,Senior ... term,https://edition.cnn.com/2018/01/04/politics/gregg-harper-retiring/index.html
-0.9896777868270874,Bomb ... updates,https://edition.cnn.com/2018/01/03/us/winter-weather-latest/index.html
-0.9994653463363647,US ... aircraft,https://edition.cnn.com/2018/01/04/us/us-coast-guard-missing-plane/index.html
0.99884831905365,'The ... story,https://edition.cnn.com/2018/01/04/entertainment/the-chi-review/index.html
